pokemonID,moveName,type,power,accuracy
753,protect,normal,0,0
753,giga-drain,grass,75,100
753,endure,normal,0,0
753,false-swipe,normal,40,100
753,swagger,normal,0,85
753,fury-cutter,bug,40,95
753,attract,normal,0,100
753,sleep-talk,normal,0,0
753,return,normal,0,100
753,frustration,normal,0,100
753,safeguard,normal,0,0
753,sweet-scent,normal,0,100
753,synthesis,grass,0,0
753,hidden-power,normal,60,100
753,sunny-day,fire,0,0
753,facade,normal,70,100
753,nature-power,normal,0,0
753,ingrain,grass,0,0
753,weather-ball,normal,50,100
753,aromatherapy,grass,0,0
753,signal-beam,bug,75,100
753,bullet-seed,grass,25,100
753,magical-leaf,grass,60,0
753,leaf-blade,grass,90,100
753,payback,dark,50,100
753,fling,dark,0,100
753,worry-seed,grass,0,100
753,poison-jab,poison,80,100
753,seed-bomb,grass,80,100
753,x-scissor,bug,80,100
753,energy-ball,grass,90,100
753,defog,flying,0,0
753,leaf-storm,grass,130,90
753,grass-knot,grass,0,100
753,bug-bite,bug,60,100
753,round,normal,60,100
753,dual-chop,dragon,40,90
753,petal-blizzard,grass,90,100
753,grassy-terrain,grass,0,0
753,confide,normal,0,0
753,leafage,grass,40,100
753,grassy-glide,grass,55,100
753,skitter-smack,bug,70,90
753,tera-blast,normal,80,100
753,trailblaze,grass,50,100
754,swords-dance,normal,0,0
754,take-down,normal,90,85
754,hyper-beam,normal,150,90
754,growth,normal,0,0
754,razor-leaf,grass,55,95
754,solar-beam,grass,120,100
754,toxic,poison,0,90
754,double-team,normal,0,0
754,leech-life,bug,80,100
754,rest,psychic,0,0
754,slash,normal,70,100
754,substitute,normal,0,0
754,snore,normal,50,100
754,protect,normal,0,0
754,scary-face,normal,0,100
754,giga-drain,grass,75,100
754,endure,normal,0,0
754,false-swipe,normal,40,100
754,swagger,normal,0,85
754,fury-cutter,bug,40,95
754,attract,normal,0,100
754,sleep-talk,normal,0,0
754,return,normal,0,100
754,frustration,normal,0,100
754,safeguard,normal,0,0
754,sweet-scent,normal,0,100
754,synthesis,grass,0,0
754,hidden-power,normal,60,100
754,rain-dance,water,0,0
754,sunny-day,fire,0,0
754,facade,normal,70,100
754,nature-power,normal,0,0
754,ingrain,grass,0,0
754,superpower,fighting,120,100
754,brick-break,fighting,75,100
754,knock-off,dark,65,100
754,weather-ball,normal,50,100
754,signal-beam,bug,75,100
754,bullet-seed,grass,25,100
754,aerial-ace,flying,60,0
754,magical-leaf,grass,60,0
754,leaf-blade,grass,90,100
754,payback,dark,50,100
754,fling,dark,0,100
754,worry-seed,grass,0,100
754,poison-jab,poison,80,100
754,night-slash,dark,70,100
754,seed-bomb,grass,80,100
754,x-scissor,bug,80,100
754,energy-ball,grass,90,100
754,giga-impact,normal,150,90
754,psycho-cut,psychic,70,100
754,defog,flying,0,0
754,leaf-storm,grass,130,90
754,cross-poison,poison,70,100
754,grass-knot,grass,0,100
754,bug-bite,bug,60,100
754,low-sweep,fighting,65,100
754,round,normal,60,100
754,dual-chop,dragon,40,90
754,petal-blizzard,grass,90,100
754,grassy-terrain,grass,0,0
754,confide,normal,0,0
754,solar-blade,grass,125,100
754,leafage,grass,40,100
754,laser-focus,normal,0,0
754,pollen-puff,bug,90,100
754,grassy-glide,grass,55,100
754,skitter-smack,bug,70,90
754,tera-blast,normal,80,100
754,trailblaze,grass,50,100
755,absorb,grass,20,100
755,mega-drain,grass,40,100
755,leech-seed,grass,0,90
755,growth,normal,0,0
755,solar-beam,grass,120,100
755,poison-powder,poison,0,75
755,stun-spore,grass,0,75
755,sleep-powder,grass,0,75
755,thunder-wave,electric,0,90
755,toxic,poison,0,90
755,double-team,normal,0,0
755,confuse-ray,ghost,0,100
755,light-screen,psychic,0,0
755,amnesia,psychic,0,0
755,dream-eater,psychic,100,100
755,spore,grass,0,100
755,flash,normal,0,100
755,rest,psychic,0,0
755,substitute,normal,0,0
755,snore,normal,50,100
755,protect,normal,0,0
755,sludge-bomb,poison,90,100
755,giga-drain,grass,75,100
755,endure,normal,0,0
755,swagger,normal,0,85
755,attract,normal,0,100
755,sleep-talk,normal,0,0
755,return,normal,0,100
755,frustration,normal,0,100
755,safeguard,normal,0,0
755,synthesis,grass,0,0
755,moonlight,fairy,0,0
755,hidden-power,normal,60,100
755,sunny-day,fire,0,0
755,facade,normal,70,100
755,nature-power,normal,0,0
755,ingrain,grass,0,0
755,magic-coat,psychic,0,0
755,recycle,normal,0,0
755,astonish,ghost,30,100
755,signal-beam,bug,75,100
755,worry-seed,grass,0,100
755,seed-bomb,grass,80,100
755,energy-ball,grass,90,100
755,grass-knot,grass,0,100
755,wonder-room,psychic,0,0
755,magic-room,psychic,0,0
755,after-you,normal,0,0
755,round,normal,60,100
755,draining-kiss,fairy,50,100
755,moonblast,fairy,95,100
755,confide,normal,0,0
755,dazzling-gleam,fairy,80,100
755,strength-sap,grass,0,100
755,spotlight,normal,0,0
755,pollen-puff,bug,90,100
756,hyper-beam,normal,150,90
756,absorb,grass,20,100
756,mega-drain,grass,40,100
756,solar-beam,grass,120,100
756,sleep-powder,grass,0,75
756,thunder-wave,electric,0,90
756,toxic,poison,0,90
756,double-team,normal,0,0
756,confuse-ray,ghost,0,100
756,light-screen,psychic,0,0
756,amnesia,psychic,0,0
756,dream-eater,psychic,100,100
756,spore,grass,0,100
756,flash,normal,0,100
756,rest,psychic,0,0
756,substitute,normal,0,0
756,snore,normal,50,100
756,protect,normal,0,0
756,sludge-bomb,poison,90,100
756,giga-drain,grass,75,100
756,endure,normal,0,0
756,swagger,normal,0,85
756,attract,normal,0,100
756,sleep-talk,normal,0,0
756,return,normal,0,100
756,frustration,normal,0,100
756,safeguard,normal,0,0
756,synthesis,grass,0,0
756,moonlight,fairy,0,0
756,hidden-power,normal,60,100
756,rain-dance,water,0,0
756,sunny-day,fire,0,0
756,facade,normal,70,100
756,nature-power,normal,0,0
756,ingrain,grass,0,0
756,magic-coat,psychic,0,0
756,recycle,normal,0,0
756,astonish,ghost,30,100
756,weather-ball,normal,50,100
756,signal-beam,bug,75,100
756,worry-seed,grass,0,100
756,seed-bomb,grass,80,100
756,drain-punch,fighting,75,100
756,energy-ball,grass,90,100
756,giga-impact,normal,150,90
756,grass-knot,grass,0,100
756,charge-beam,electric,50,90
756,wonder-room,psychic,0,0
756,magic-room,psychic,0,0
756,after-you,normal,0,0
756,round,normal,60,100
756,draining-kiss,fairy,50,100
756,moonblast,fairy,95,100
756,confide,normal,0,0
756,dazzling-gleam,fairy,80,100
756,strength-sap,grass,0,100
756,spotlight,normal,0,0
756,pollen-puff,bug,90,100
757,double-slap,normal,15,85
757,scratch,normal,40,100
757,sand-attack,ground,0,100
757,take-down,normal,90,85
757,ember,fire,40,100
757,flamethrower,fire,90,100
757,dragon-rage,dragon,0,100
757,thunder-wave,electric,0,90
757,toxic,poison,0,90
757,agility,psychic,0,0
757,double-team,normal,0,0
757,smog,poison,30,70
757,fire-blast,fire,110,85
757,swift,normal,60,0
757,poison-gas,poison,0,90
757,leech-life,bug,80,100
757,rest,psychic,0,0
757,substitute,normal,0,0
757,thief,dark,60,100
757,snore,normal,50,100
757,protect,normal,0,0
757,scary-face,normal,0,100
757,sludge-bomb,poison,90,100
757,mud-slap,ground,20,100
757,endure,normal,0,0
757,swagger,normal,0,85
757,attract,normal,0,100
757,sleep-talk,normal,0,0
757,return,normal,0,100
757,frustration,normal,0,100
757,sweet-scent,normal,0,100
757,iron-tail,steel,100,75
757,hidden-power,normal,60,100
757,sunny-day,fire,0,0
757,beat-up,dark,0,100
757,fake-out,normal,40,100
757,heat-wave,fire,95,90
757,torment,dark,0,100
757,will-o-wisp,fire,0,85
757,facade,normal,70,100
757,taunt,dark,0,100
757,helping-hand,normal,0,0
757,knock-off,dark,65,100
757,endeavor,normal,0,100
757,snatch,dark,0,0
757,poison-fang,poison,50,100
757,overheat,fire,130,90
757,dragon-claw,dragon,80,100
757,poison-tail,poison,50,100
757,covet,normal,60,100
757,payback,dark,50,100
757,fling,dark,0,100
757,toxic-spikes,poison,0,0
757,flare-blitz,fire,120,100
757,poison-jab,poison,80,100
757,dragon-pulse,dragon,85,100
757,nasty-plot,dark,0,0
757,shadow-claw,ghost,70,100
757,fire-fang,fire,65,95
757,gunk-shot,poison,120,80
757,venoshock,poison,65,100
757,flame-burst,fire,70,100
757,sludge-wave,poison,95,100
757,flame-charge,fire,50,100
757,acid-spray,poison,40,100
757,foul-play,dark,95,100
757,round,normal,60,100
757,incinerate,fire,60,100
757,belch,poison,120,90
757,confide,normal,0,0
757,venom-drench,poison,0,100
757,scale-shot,dragon,25,90
757,skitter-smack,bug,70,90
757,burning-jealousy,fire,70,100
757,tera-blast,normal,80,100
757,trailblaze,grass,50,100
757,temper-flare,fire,75,100
758,pound,normal,40,100
758,double-slap,normal,15,85
758,scratch,normal,40,100
758,body-slam,normal,85,100
758,take-down,normal,90,85
758,disable,normal,0,100
758,ember,fire,40,100
758,flamethrower,fire,90,100
758,hyper-beam,normal,150,90
758,dragon-rage,dragon,0,100
758,thunder-wave,electric,0,90
758,toxic,poison,0,90
758,agility,psychic,0,0
758,double-team,normal,0,0
758,smog,poison,30,70
758,fire-blast,fire,110,85
758,swift,normal,60,0
758,poison-gas,poison,0,90
758,leech-life,bug,80,100
758,rest,psychic,0,0
758,substitute,normal,0,0
758,thief,dark,60,100
758,snore,normal,50,100
758,protect,normal,0,0
758,scary-face,normal,0,100
758,sludge-bomb,poison,90,100
758,mud-slap,ground,20,100
758,endure,normal,0,0
758,swagger,normal,0,85
758,attract,normal,0,100
758,sleep-talk,normal,0,0
758,return,normal,0,100
758,frustration,normal,0,100
758,encore,normal,0,100
758,sweet-scent,normal,0,100
758,iron-tail,steel,100,75
758,hidden-power,normal,60,100
758,sunny-day,fire,0,0
758,beat-up,dark,0,100
758,heat-wave,fire,95,90
758,torment,dark,0,100
758,will-o-wisp,fire,0,85
758,facade,normal,70,100
758,taunt,dark,0,100
758,helping-hand,normal,0,0
758,knock-off,dark,65,100
758,endeavor,normal,0,100
758,snatch,dark,0,0
758,hyper-voice,normal,90,100
758,poison-fang,poison,50,100
758,fake-tears,dark,0,100
758,overheat,fire,130,90
758,dragon-claw,dragon,80,100
758,poison-tail,poison,50,100
758,covet,normal,60,100
758,dragon-dance,dragon,0,0
758,payback,dark,50,100
758,fling,dark,0,100
758,toxic-spikes,poison,0,0
758,flare-blitz,fire,120,100
758,poison-jab,poison,80,100
758,dragon-pulse,dragon,85,100
758,giga-impact,normal,150,90
758,nasty-plot,dark,0,0
758,shadow-claw,ghost,70,100
758,fire-fang,fire,65,95
758,cross-poison,poison,70,100
758,gunk-shot,poison,120,80
758,captivate,normal,0,100
758,venoshock,poison,65,100
758,flame-burst,fire,70,100
758,sludge-wave,poison,95,100
758,flame-charge,fire,50,100
758,acid-spray,poison,40,100
758,foul-play,dark,95,100
758,round,normal,60,100
758,incinerate,fire,60,100
758,acrobatics,flying,55,100
758,dragon-tail,dragon,60,90
758,confide,normal,0,0
758,venom-drench,poison,0,100
758,laser-focus,normal,0,0
758,fire-lash,fire,80,100
758,breaking-swipe,dragon,60,100
758,scale-shot,dragon,25,90
758,skitter-smack,bug,70,90
758,burning-jealousy,fire,70,100
758,corrosive-gas,poison,0,100
758,tera-blast,normal,80,100
758,trailblaze,grass,50,100
758,dragon-cheer,dragon,0,0
758,temper-flare,fire,75,100
759,mega-punch,normal,80,85
759,ice-punch,ice,75,100
759,thunder-punch,electric,75,100
759,swords-dance,normal,0,0
759,bind,normal,15,85
759,stomp,normal,65,100
759,mega-kick,normal,120,75
759,tackle,normal,40,100
759,take-down,normal,90,85
759,thrash,normal,120,100
759,double-edge,normal,120,100
759,leer,normal,0,100
759,roar,normal,0,0
759,strength,normal,80,100
759,earthquake,ground,100,100
759,toxic,poison,0,90
759,double-team,normal,0,0
759,defense-curl,normal,0,0
759,bide,normal,0,0
759,rest,psychic,0,0
759,rock-slide,rock,75,90
759,substitute,normal,0,0
759,snore,normal,50,100
759,flail,normal,0,100
759,protect,normal,0,0
759,endure,normal,0,0
759,charm,fairy,0,100
759,rollout,rock,30,90
759,swagger,normal,0,85
759,attract,normal,0,100
759,sleep-talk,normal,0,0
759,return,normal,0,100
759,frustration,normal,0,100
759,pain-split,normal,0,0
759,hidden-power,normal,60,100
759,facade,normal,70,100
759,focus-punch,fighting,150,100
759,taunt,dark,0,100
759,role-play,psychic,0,0
759,superpower,fighting,120,100
759,brick-break,fighting,75,100
759,rock-tomb,rock,60,95
759,aerial-ace,flying,60,0
759,bulk-up,fighting,0,0
759,hammer-arm,fighting,100,90
759,payback,dark,50,100
759,fling,dark,0,100
759,force-palm,fighting,60,100
759,focus-blast,fighting,120,70
759,zen-headbutt,psychic,80,90
759,iron-head,steel,80,100
759,wide-guard,rock,0,0
759,low-sweep,fighting,65,100
759,round,normal,60,100
759,bulldoze,ground,60,100
759,work-up,normal,0,0
759,dual-chop,dragon,40,90
759,confide,normal,0,0
759,baby-doll-eyes,fairy,0,100
759,brutal-swing,dark,60,100
759,stomping-tantrum,ground,75,100
759,coaching,fighting,0,0
760,mega-punch,normal,80,85
760,ice-punch,ice,75,100
760,thunder-punch,electric,75,100
760,swords-dance,normal,0,0
760,bind,normal,15,85
760,mega-kick,normal,120,75
760,tackle,normal,40,100
760,body-slam,normal,85,100
760,take-down,normal,90,85
760,thrash,normal,120,100
760,double-edge,normal,120,100
760,leer,normal,0,100
760,roar,normal,0,0
760,hyper-beam,normal,150,90
760,low-kick,fighting,0,100
760,strength,normal,80,100
760,earthquake,ground,100,100
760,toxic,poison,0,90
760,double-team,normal,0,0
760,bide,normal,0,0
760,rest,psychic,0,0
760,rock-slide,rock,75,90
760,substitute,normal,0,0
760,snore,normal,50,100
760,flail,normal,0,100
760,reversal,fighting,0,100
760,protect,normal,0,0
760,endure,normal,0,0
760,charm,fairy,0,100
760,swagger,normal,0,85
760,attract,normal,0,100
760,sleep-talk,normal,0,0
760,return,normal,0,100
760,frustration,normal,0,100
760,pain-split,normal,0,0
760,hidden-power,normal,60,100
760,facade,normal,70,100
760,focus-punch,fighting,150,100
760,taunt,dark,0,100
760,role-play,psychic,0,0
760,superpower,fighting,120,100
760,revenge,fighting,60,100
760,brick-break,fighting,75,100
760,rock-tomb,rock,60,95
760,aerial-ace,flying,60,0
760,dragon-claw,dragon,80,100
760,bulk-up,fighting,0,0
760,hammer-arm,fighting,100,90
760,close-combat,fighting,120,100
760,payback,dark,50,100
760,fling,dark,0,100
760,drain-punch,fighting,75,100
760,focus-blast,fighting,120,70
760,giga-impact,normal,150,90
760,shadow-claw,ghost,70,100
760,zen-headbutt,psychic,80,90
760,iron-head,steel,80,100
760,low-sweep,fighting,65,100
760,round,normal,60,100
760,bulldoze,ground,60,100
760,work-up,normal,0,0
760,dual-chop,dragon,40,90
760,confide,normal,0,0
760,baby-doll-eyes,fairy,0,100
760,darkest-lariat,dark,85,100
760,high-horsepower,ground,95,95
760,brutal-swing,dark,60,100
760,stomping-tantrum,ground,75,100
760,body-press,fighting,80,100
760,coaching,fighting,0,0
761,take-down,normal,90,85
761,razor-leaf,grass,55,95
761,solar-beam,grass,120,100
761,toxic,poison,0,90
761,double-team,normal,0,0
761,light-screen,psychic,0,0
761,reflect,psychic,0,0
761,swift,normal,60,0
761,splash,normal,0,0
761,rest,psychic,0,0
761,substitute,normal,0,0
761,snore,normal,50,100
761,flail,normal,0,100
761,protect,normal,0,0
761,giga-drain,grass,75,100
761,endure,normal,0,0
761,charm,fairy,0,100
761,swagger,normal,0,85
761,attract,normal,0,100
761,sleep-talk,normal,0,0
761,return,normal,0,100
761,frustration,normal,0,100
761,safeguard,normal,0,0
761,rapid-spin,normal,50,100
761,sweet-scent,normal,0,100
761,synthesis,grass,0,0
761,hidden-power,normal,60,100
761,sunny-day,fire,0,0
761,facade,normal,70,100
761,nature-power,normal,0,0
761,helping-hand,normal,0,0
761,endeavor,normal,0,100
761,teeter-dance,normal,0,100
761,aromatherapy,grass,0,0
761,grass-whistle,grass,0,55
761,bullet-seed,grass,25,100
761,bounce,flying,85,85
761,covet,normal,60,100
761,magical-leaf,grass,60,0
761,feint,normal,30,100
761,acupressure,normal,0,0
761,worry-seed,grass,0,100
761,seed-bomb,grass,80,100
761,energy-ball,grass,90,100
761,zen-headbutt,psychic,80,90
761,leaf-storm,grass,130,90
761,grass-knot,grass,0,100
761,round,normal,60,100
761,draining-kiss,fairy,50,100
761,grassy-terrain,grass,0,0
761,play-rough,fairy,90,90
761,play-nice,normal,0,0
761,confide,normal,0,0
761,aromatic-mist,fairy,0,0
761,dazzling-gleam,fairy,80,100
761,grassy-glide,grass,55,100
761,tera-blast,normal,80,100
761,trailblaze,grass,50,100
762,double-slap,normal,15,85
762,stomp,normal,65,100
762,take-down,normal,90,85
762,razor-leaf,grass,55,95
762,solar-beam,grass,120,100
762,toxic,poison,0,90
762,double-team,normal,0,0
762,light-screen,psychic,0,0
762,reflect,psychic,0,0
762,swift,normal,60,0
762,splash,normal,0,0
762,rest,psychic,0,0
762,substitute,normal,0,0
762,snore,normal,50,100
762,flail,normal,0,100
762,protect,normal,0,0
762,giga-drain,grass,75,100
762,endure,normal,0,0
762,charm,fairy,0,100
762,swagger,normal,0,85
762,attract,normal,0,100
762,sleep-talk,normal,0,0
762,return,normal,0,100
762,frustration,normal,0,100
762,safeguard,normal,0,0
762,rapid-spin,normal,50,100
762,sweet-scent,normal,0,100
762,synthesis,grass,0,0
762,hidden-power,normal,60,100
762,sunny-day,fire,0,0
762,facade,normal,70,100
762,nature-power,normal,0,0
762,helping-hand,normal,0,0
762,knock-off,dark,65,100
762,endeavor,normal,0,100
762,teeter-dance,normal,0,100
762,aromatherapy,grass,0,0
762,bullet-seed,grass,25,100
762,bounce,flying,85,85
762,covet,normal,60,100
762,magical-leaf,grass,60,0
762,payback,dark,50,100
762,fling,dark,0,100
762,worry-seed,grass,0,100
762,seed-bomb,grass,80,100
762,energy-ball,grass,90,100
762,zen-headbutt,psychic,80,90
762,leaf-storm,grass,130,90
762,captivate,normal,0,100
762,grass-knot,grass,0,100
762,low-sweep,fighting,65,100
762,round,normal,60,100
762,petal-blizzard,grass,90,100
762,draining-kiss,fairy,50,100
762,grassy-terrain,grass,0,0
762,play-rough,fairy,90,90
762,play-nice,normal,0,0
762,confide,normal,0,0
762,aromatic-mist,fairy,0,0
762,dazzling-gleam,fairy,80,100
762,grassy-glide,grass,55,100
762,triple-axel,ice,20,90
762,tera-blast,normal,80,100
762,trailblaze,grass,50,100
763,double-slap,normal,15,85
763,stomp,normal,65,100
763,mega-kick,normal,120,75
763,take-down,normal,90,85
763,hyper-beam,normal,150,90
763,low-kick,fighting,0,100
763,razor-leaf,grass,55,95
763,solar-beam,grass,120,100
763,toxic,poison,0,90
763,double-team,normal,0,0
763,light-screen,psychic,0,0
763,reflect,psychic,0,0
763,swift,normal,60,0
763,high-jump-kick,fighting,130,90
763,splash,normal,0,0
763,rest,psychic,0,0
763,substitute,normal,0,0
763,snore,normal,50,100
763,flail,normal,0,100
763,protect,normal,0,0
763,giga-drain,grass,75,100
763,endure,normal,0,0
763,charm,fairy,0,100
763,swagger,normal,0,85
763,attract,normal,0,100
763,sleep-talk,normal,0,0
763,return,normal,0,100
763,frustration,normal,0,100
763,safeguard,normal,0,0
763,rapid-spin,normal,50,100
763,sweet-scent,normal,0,100
763,synthesis,grass,0,0
763,hidden-power,normal,60,100
763,sunny-day,fire,0,0
763,facade,normal,70,100
763,nature-power,normal,0,0
763,taunt,dark,0,100
763,helping-hand,normal,0,0
763,knock-off,dark,65,100
763,endeavor,normal,0,100
763,teeter-dance,normal,0,100
763,aromatherapy,grass,0,0
763,bullet-seed,grass,25,100
763,bounce,flying,85,85
763,covet,normal,60,100
763,magical-leaf,grass,60,0
763,u-turn,bug,70,100
763,payback,dark,50,100
763,fling,dark,0,100
763,punishment,dark,0,100
763,worry-seed,grass,0,100
763,seed-bomb,grass,80,100
763,energy-ball,grass,90,100
763,giga-impact,normal,150,90
763,zen-headbutt,psychic,80,90
763,leaf-storm,grass,130,90
763,power-whip,grass,120,85
763,captivate,normal,0,100
763,grass-knot,grass,0,100
763,low-sweep,fighting,65,100
763,round,normal,60,100
763,acrobatics,flying,55,100
763,petal-blizzard,grass,90,100
763,draining-kiss,fairy,50,100
763,grassy-terrain,grass,0,0
763,play-rough,fairy,90,90
763,play-nice,normal,0,0
763,confide,normal,0,0
763,aromatic-mist,fairy,0,0
763,dazzling-gleam,fairy,80,100
763,solar-blade,grass,125,100
763,laser-focus,normal,0,0
763,trop-kick,grass,70,100
763,grassy-glide,grass,55,100
763,triple-axel,ice,20,90
763,tera-blast,normal,80,100
763,trailblaze,grass,50,100
764,bind,normal,15,85
764,vine-whip,grass,45,100
764,wrap,normal,15,90
764,hyper-beam,normal,150,90
764,leech-seed,grass,0,90
764,growth,normal,0,0
764,solar-beam,grass,120,100
764,petal-dance,grass,120,100
764,toxic,poison,0,90
764,double-team,normal,0,0
764,light-screen,psychic,0,0
764,swift,normal,60,0
764,amnesia,psychic,0,0
764,rest,psychic,0,0
764,substitute,normal,0,0
764,thief,dark,60,100
764,snore,normal,50,100
764,protect,normal,0,0
764,sweet-kiss,fairy,0,75
764,giga-drain,grass,75,100
764,endure,normal,0,0
764,charm,fairy,0,100
764,swagger,normal,0,85
764,attract,normal,0,100
764,sleep-talk,normal,0,0
764,heal-bell,normal,0,0
764,return,normal,0,100
764,frustration,normal,0,100
764,safeguard,normal,0,0
764,pain-split,normal,0,0
764,encore,normal,0,100
764,sweet-scent,normal,0,100
764,synthesis,grass,0,0
764,hidden-power,normal,60,100
764,sunny-day,fire,0,0
764,psych-up,normal,0,0
764,facade,normal,70,100
764,nature-power,normal,0,0
764,taunt,dark,0,100
764,helping-hand,normal,0,0
764,trick,psychic,0,100
764,role-play,psychic,0,0
764,magic-coat,psychic,0,0
764,knock-off,dark,65,100
764,aromatherapy,grass,0,0
764,bullet-seed,grass,25,100
764,covet,normal,60,100
764,magical-leaf,grass,60,0
764,calm-mind,psychic,0,0
764,natural-gift,normal,0,100
764,tailwind,flying,0,0
764,u-turn,bug,70,100
764,fling,dark,0,100
764,lucky-chant,normal,0,0
764,worry-seed,grass,0,100
764,seed-bomb,grass,80,100
764,energy-ball,grass,90,100
764,defog,flying,0,0
764,trick-room,psychic,0,0
764,grass-knot,grass,0,100
764,telekinesis,psychic,0,0
764,after-you,normal,0,0
764,round,normal,60,100
764,echoed-voice,normal,40,100
764,stored-power,psychic,20,100
764,ally-switch,psychic,0,0
764,acrobatics,flying,55,100
764,leaf-tornado,grass,65,90
764,petal-blizzard,grass,90,100
764,disarming-voice,fairy,40,0
764,draining-kiss,fairy,50,100
764,flower-shield,fairy,0,0
764,grassy-terrain,grass,0,0
764,play-rough,fairy,90,90
764,confide,normal,0,0
764,dazzling-gleam,fairy,80,100
764,floral-healing,fairy,0,0
764,pollen-puff,bug,90,100
764,grassy-glide,grass,55,100
764,tera-blast,normal,80,100
764,trailblaze,grass,50,100
764,alluring-voice,fairy,80,100
765,mega-punch,normal,80,85
765,mega-kick,normal,120,75
765,body-slam,normal,85,100
765,take-down,normal,90,85
765,psybeam,psychic,65,100
765,hyper-beam,normal,150,90
765,thunderbolt,electric,90,100
765,thunder,electric,110,70
765,earthquake,ground,100,100
765,toxic,poison,0,90
765,confusion,psychic,50,100
765,psychic,psychic,90,100
765,double-team,normal,0,0
765,light-screen,psychic,0,0
765,reflect,psychic,0,0
765,swift,normal,60,0
765,dream-eater,psychic,100,100
765,rest,psychic,0,0
765,rock-slide,rock,75,90
765,substitute,normal,0,0
765,snore,normal,50,100
765,spite,ghost,0,100
765,protect,normal,0,0
765,scary-face,normal,0,100
765,feint-attack,dark,60,0
765,endure,normal,0,0
765,swagger,normal,0,85
765,attract,normal,0,100
765,sleep-talk,normal,0,0
765,return,normal,0,100
765,frustration,normal,0,100
765,safeguard,normal,0,0
765,pain-split,normal,0,0
765,encore,normal,0,100
765,hidden-power,normal,60,100
765,rain-dance,water,0,0
765,sunny-day,fire,0,0
765,psych-up,normal,0,0
765,shadow-ball,ghost,80,100
765,future-sight,psychic,120,100
765,facade,normal,70,100
765,nature-power,normal,0,0
765,taunt,dark,0,100
765,trick,psychic,0,100
765,magic-coat,psychic,0,0
765,brick-break,fighting,75,100
765,yawn,normal,0,0
765,knock-off,dark,65,100
765,endeavor,normal,0,100
765,skill-swap,psychic,0,0
765,imprison,psychic,0,0
765,snatch,dark,0,0
765,hyper-voice,normal,90,100
765,extrasensory,psychic,80,100
765,block,normal,0,0
765,covet,normal,60,100
765,calm-mind,psychic,0,0
765,gravity,psychic,0,0
765,payback,dark,50,100
765,embargo,dark,0,100
765,fling,dark,0,100
765,last-resort,normal,140,100
765,focus-blast,fighting,120,70
765,energy-ball,grass,90,100
765,giga-impact,normal,150,90
765,nasty-plot,dark,0,0
765,zen-headbutt,psychic,80,90
765,trick-room,psychic,0,0
765,charge-beam,electric,50,90
765,wonder-room,psychic,0,0
765,psyshock,psychic,80,100
765,telekinesis,psychic,0,0
765,magic-room,psychic,0,0
765,foul-play,dark,95,100
765,after-you,normal,0,0
765,round,normal,60,100
765,stored-power,psychic,20,100
765,ally-switch,psychic,0,0
765,quash,dark,0,100
765,bulldoze,ground,60,100
765,work-up,normal,0,0
765,confide,normal,0,0
765,psychic-terrain,psychic,0,0
765,instruct,psychic,0,0
765,brutal-swing,dark,60,100
765,expanding-force,psychic,80,100
765,terrain-pulse,normal,50,100
765,tera-blast,normal,80,100
765,trailblaze,grass,50,100
765,chilling-water,water,50,100
765,psychic-noise,psychic,75,100
766,mega-punch,normal,80,85
766,mega-kick,normal,120,75
766,tackle,normal,40,100
766,body-slam,normal,85,100
766,take-down,normal,90,85
766,thrash,normal,120,100
766,double-edge,normal,120,100
766,leer,normal,0,100
766,hyper-beam,normal,150,90
766,low-kick,fighting,0,100
766,counter,fighting,0,100
766,seismic-toss,fighting,0,100
766,earthquake,ground,100,100
766,toxic,poison,0,90
766,quick-attack,normal,40,100
766,double-team,normal,0,0
766,focus-energy,normal,0,0
766,rest,psychic,0,0
766,rock-slide,rock,75,90
766,substitute,normal,0,0
766,thief,dark,60,100
766,snore,normal,50,100
766,curse,ghost,0,0
766,reversal,fighting,0,100
766,protect,normal,0,0
766,scary-face,normal,0,100
766,endure,normal,0,0
766,swagger,normal,0,85
766,attract,normal,0,100
766,sleep-talk,normal,0,0
766,return,normal,0,100
766,frustration,normal,0,100
766,pain-split,normal,0,0
766,baton-pass,normal,0,0
766,iron-tail,steel,100,75
766,vital-throw,fighting,70,0
766,hidden-power,normal,60,100
766,rain-dance,water,0,0
766,sunny-day,fire,0,0
766,shadow-ball,ghost,80,100
766,rock-smash,fighting,40,100
766,beat-up,dark,0,100
766,uproar,normal,90,100
766,facade,normal,70,100
766,focus-punch,fighting,150,100
766,taunt,dark,0,100
766,superpower,fighting,120,100
766,revenge,fighting,60,100
766,brick-break,fighting,75,100
766,knock-off,dark,65,100
766,endeavor,normal,0,100
766,snatch,dark,0,0
766,rock-tomb,rock,60,95
766,aerial-ace,flying,60,0
766,block,normal,0,0
766,bulk-up,fighting,0,0
766,shock-wave,electric,60,0
766,gyro-ball,steel,0,100
766,feint,normal,30,100
766,u-turn,bug,70,100
766,close-combat,fighting,120,100
766,payback,dark,50,100
766,assurance,dark,60,100
766,fling,dark,0,100
766,seed-bomb,grass,80,100
766,drain-punch,fighting,75,100
766,vacuum-wave,fighting,40,100
766,focus-blast,fighting,120,70
766,energy-ball,grass,90,100
766,giga-impact,normal,150,90
766,gunk-shot,poison,120,80
766,iron-head,steel,80,100
766,grass-knot,grass,0,100
766,smack-down,rock,50,100
766,low-sweep,fighting,65,100
