pokemonID,statName,baseStat,effort,isBattleOnly
669,speed,42,0,False
670,hp,54,0,False
670,attack,45,0,False
670,defense,47,0,False
670,special-attack,75,0,False
670,special-defense,98,2,False
670,speed,52,0,False
671,hp,78,0,False
671,attack,65,0,False
671,defense,68,0,False
671,special-attack,112,0,False
671,special-defense,154,3,False
671,speed,75,0,False
672,hp,66,1,False
672,attack,65,0,False
672,defense,48,0,False
672,special-attack,62,0,False
672,special-defense,57,0,False
672,speed,52,0,False
673,hp,123,2,False
673,attack,100,0,False
673,defense,62,0,False
673,special-attack,97,0,False
673,special-defense,81,0,False
673,speed,68,0,False
674,hp,67,0,False
674,attack,82,1,False
674,defense,62,0,False
674,special-attack,46,0,False
674,special-defense,48,0,False
674,speed,43,0,False
675,hp,95,0,False
675,attack,124,2,False
675,defense,78,0,False
675,special-attack,69,0,False
675,special-defense,71,0,False
675,speed,58,0,False
676,hp,75,0,False
676,attack,80,0,False
676,defense,60,0,False
676,special-attack,65,0,False
676,special-defense,90,0,False
676,speed,102,1,False
677,hp,62,0,False
677,attack,48,0,False
677,defense,54,0,False
677,special-attack,63,0,False
677,special-defense,60,0,False
677,speed,68,1,False
678,hp,74,0,False
678,attack,48,0,False
678,defense,76,0,False
678,special-attack,83,0,False
678,special-defense,81,0,False
678,speed,104,2,False
679,hp,45,0,False
679,attack,80,0,False
679,defense,100,1,False
679,special-attack,35,0,False
679,special-defense,37,0,False
679,speed,28,0,False
680,hp,59,0,False
680,attack,110,0,False
680,defense,150,2,False
680,special-attack,45,0,False
680,special-defense,49,0,False
680,speed,35,0,False
681,hp,60,0,False
681,attack,50,0,False
681,defense,140,2,False
681,special-attack,50,0,False
681,special-defense,140,1,False
681,speed,60,0,False
682,hp,78,1,False
682,attack,52,0,False
682,defense,60,0,False
682,special-attack,63,0,False
682,special-defense,65,0,False
682,speed,23,0,False
683,hp,101,2,False
683,attack,72,0,False
683,defense,72,0,False
683,special-attack,99,0,False
683,special-defense,89,0,False
683,speed,29,0,False
684,hp,62,0,False
684,attack,48,0,False
684,defense,66,1,False
684,special-attack,59,0,False
684,special-defense,57,0,False
684,speed,49,0,False
685,hp,82,0,False
685,attack,80,0,False
685,defense,86,2,False
685,special-attack,85,0,False
685,special-defense,75,0,False
685,speed,72,0,False
686,hp,53,0,False
686,attack,54,1,False
686,defense,53,0,False
686,special-attack,37,0,False
686,special-defense,46,0,False
686,speed,45,0,False
687,hp,86,0,False
687,attack,92,2,False
687,defense,88,0,False
687,special-attack,68,0,False
687,special-defense,75,0,False
687,speed,73,0,False
688,hp,42,0,False
688,attack,52,1,False
688,defense,67,0,False
688,special-attack,39,0,False
688,special-defense,56,0,False
688,speed,50,0,False
689,hp,72,0,False
689,attack,105,2,False
689,defense,115,0,False
689,special-attack,54,0,False
689,special-defense,86,0,False
689,speed,68,0,False
690,hp,50,0,False
690,attack,60,0,False
690,defense,60,0,False
690,special-attack,60,0,False
690,special-defense,60,1,False
690,speed,30,0,False
691,hp,65,0,False
691,attack,75,0,False
691,defense,90,0,False
691,special-attack,97,0,False
691,special-defense,123,2,False
691,speed,44,0,False
692,hp,50,0,False
692,attack,53,0,False
692,defense,62,0,False
692,special-attack,58,1,False
692,special-defense,63,0,False
692,speed,44,0,False
693,hp,71,0,False
693,attack,73,0,False
693,defense,88,0,False
693,special-attack,120,2,False
693,special-defense,89,0,False
693,speed,59,0,False
694,hp,44,0,False
694,attack,38,0,False
694,defense,33,0,False
694,special-attack,61,0,False
694,special-defense,43,0,False
694,speed,70,1,False
695,hp,62,0,False
695,attack,55,0,False
695,defense,52,0,False
695,special-attack,109,1,False
695,special-defense,94,0,False
695,speed,109,1,False
696,hp,58,0,False
696,attack,89,1,False
696,defense,77,0,False
696,special-attack,45,0,False
696,special-defense,45,0,False
696,speed,48,0,False
697,hp,82,0,False
697,attack,121,2,False
697,defense,119,0,False
697,special-attack,69,0,False
697,special-defense,59,0,False
697,speed,71,0,False
698,hp,77,1,False
698,attack,59,0,False
698,defense,50,0,False
698,special-attack,67,0,False
698,special-defense,63,0,False
698,speed,46,0,False
699,hp,123,2,False
699,attack,77,0,False
699,defense,72,0,False
699,special-attack,99,0,False
699,special-defense,92,0,False
699,speed,58,0,False
700,hp,95,0,False
700,attack,65,0,False
700,defense,65,0,False
700,special-attack,110,0,False
700,special-defense,130,2,False
700,speed,60,0,False
701,hp,78,0,False
701,attack,92,2,False
701,defense,75,0,False
701,special-attack,74,0,False
701,special-defense,63,0,False
701,speed,118,0,False
702,hp,67,0,False
702,attack,58,0,False
702,defense,57,0,False
702,special-attack,81,0,False
702,special-defense,67,0,False
702,speed,101,2,False
703,hp,50,0,False
703,attack,50,0,False
703,defense,150,1,False
703,special-attack,50,0,False
703,special-defense,150,1,False
703,speed,50,0,False
704,hp,45,0,False
704,attack,50,0,False
704,defense,35,0,False
704,special-attack,55,0,False
704,special-defense,75,1,False
704,speed,40,0,False
705,hp,68,0,False
705,attack,75,0,False
705,defense,53,0,False
705,special-attack,83,0,False
705,special-defense,113,2,False
705,speed,60,0,False
706,hp,90,0,False
706,attack,100,0,False
706,defense,70,0,False
706,special-attack,110,0,False
706,special-defense,150,3,False
706,speed,80,0,False
707,hp,57,0,False
707,attack,80,0,False
707,defense,91,1,False
707,special-attack,80,0,False
707,special-defense,87,0,False
707,speed,75,0,False
708,hp,43,0,False
708,attack,70,1,False
708,defense,48,0,False
708,special-attack,50,0,False
708,special-defense,60,0,False
708,speed,38,0,False
709,hp,85,0,False
709,attack,110,2,False
709,defense,76,0,False
709,special-attack,65,0,False
709,special-defense,82,0,False
709,speed,56,0,False
710,hp,49,0,False
710,attack,66,0,False
710,defense,70,1,False
710,special-attack,44,0,False
710,special-defense,55,0,False
710,speed,51,0,False
711,hp,65,0,False
711,attack,90,0,False
711,defense,122,2,False
711,special-attack,58,0,False
711,special-defense,75,0,False
711,speed,84,0,False
712,hp,55,0,False
712,attack,69,0,False
712,defense,85,1,False
712,special-attack,32,0,False
712,special-defense,35,0,False
712,speed,28,0,False
713,hp,95,0,False
713,attack,117,0,False
713,defense,184,2,False
713,special-attack,44,0,False
713,special-defense,46,0,False
713,speed,28,0,False
714,hp,40,0,False
714,attack,30,0,False
714,defense,35,0,False
714,special-attack,45,0,False
714,special-defense,40,0,False
714,speed,55,1,False
715,hp,85,0,False
715,attack,70,0,False
715,defense,80,0,False
715,special-attack,97,0,False
715,special-defense,80,0,False
715,speed,123,2,False
716,hp,126,3,False
716,attack,131,0,False
716,defense,95,0,False
716,special-attack,131,0,False
716,special-defense,98,0,False
716,speed,99,0,False
717,hp,126,3,False
717,attack,131,0,False
717,defense,95,0,False
717,special-attack,131,0,False
717,special-defense,98,0,False
717,speed,99,0,False
718,hp,108,3,False
718,attack,100,0,False
718,defense,121,0,False
718,special-attack,81,0,False
718,special-defense,95,0,False
718,speed,95,0,False
719,hp,50,0,False
719,attack,100,0,False
719,defense,150,1,False
719,special-attack,100,0,False
719,special-defense,150,2,False
719,speed,50,0,False
720,hp,80,0,False
720,attack,110,0,False
720,defense,60,0,False
720,special-attack,150,3,False
720,special-defense,130,0,False
720,speed,70,0,False
721,hp,80,0,False
721,attack,110,0,False
721,defense,120,0,False
721,special-attack,130,3,False
721,special-defense,90,0,False
721,speed,70,0,False
722,hp,68,1,False
722,attack,55,0,False
722,defense,55,0,False
722,special-attack,50,0,False
722,special-defense,50,0,False
722,speed,42,0,False
723,hp,78,2,False
723,attack,75,0,False
723,defense,75,0,False
723,special-attack,70,0,False
723,special-defense,70,0,False
723,speed,52,0,False
724,hp,78,0,False
724,attack,107,3,False
724,defense,75,0,False
724,special-attack,100,0,False
724,special-defense,100,0,False
724,speed,70,0,False
725,hp,45,0,False
725,attack,65,0,False
725,defense,40,0,False
725,special-attack,60,0,False
725,special-defense,40,0,False
725,speed,70,1,False
726,hp,65,0,False
726,attack,85,0,False
726,defense,50,0,False
726,special-attack,80,0,False
726,special-defense,50,0,False
726,speed,90,2,False
727,hp,95,0,False
727,attack,115,3,False
727,defense,90,0,False
727,special-attack,80,0,False
727,special-defense,90,0,False
727,speed,60,0,False
728,hp,50,0,False
728,attack,54,0,False
728,defense,54,0,False
728,special-attack,66,1,False
728,special-defense,56,0,False
728,speed,40,0,False
729,hp,60,0,False
729,attack,69,0,False
729,defense,69,0,False
729,special-attack,91,2,False
729,special-defense,81,0,False
729,speed,50,0,False
730,hp,80,0,False
730,attack,74,0,False
730,defense,74,0,False
730,special-attack,126,3,False
730,special-defense,116,0,False
730,speed,60,0,False
731,hp,35,0,False
731,attack,75,1,False
731,defense,30,0,False
731,special-attack,30,0,False
731,special-defense,30,0,False
731,speed,65,0,False
732,hp,55,0,False
732,attack,85,2,False
732,defense,50,0,False
732,special-attack,40,0,False
732,special-defense,50,0,False
732,speed,75,0,False
733,hp,80,0,False
733,attack,120,3,False
733,defense,75,0,False
733,special-attack,75,0,False
733,special-defense,75,0,False
733,speed,60,0,False
734,hp,48,0,False
734,attack,70,1,False
734,defense,30,0,False
734,special-attack,30,0,False
734,special-defense,30,0,False
734,speed,45,0,False
735,hp,88,0,False
735,attack,110,2,False
735,defense,60,0,False
735,special-attack,55,0,False
735,special-defense,60,0,False
735,speed,45,0,False
736,hp,47,0,False
736,attack,62,1,False
736,defense,45,0,False
736,special-attack,55,0,False
736,special-defense,45,0,False
736,speed,46,0,False
737,hp,57,0,False
737,attack,82,0,False
737,defense,95,2,False
737,special-attack,55,0,False
737,special-defense,75,0,False
737,speed,36,0,False
738,hp,77,0,False
738,attack,70,0,False
738,defense,90,0,False
738,special-attack,145,3,False
738,special-defense,75,0,False
738,speed,43,0,False
739,hp,47,0,False
739,attack,82,1,False
739,defense,57,0,False
739,special-attack,42,0,False
739,special-defense,47,0,False
739,speed,63,0,False
740,hp,97,0,False
740,attack,132,2,False
740,defense,77,0,False
740,special-attack,62,0,False
740,special-defense,67,0,False
740,speed,43,0,False
741,hp,75,0,False
741,attack,70,0,False
741,defense,70,0,False
741,special-attack,98,2,False
741,special-defense,70,0,False
741,speed,93,0,False
742,hp,40,0,False
742,attack,45,0,False
742,defense,40,0,False
742,special-attack,55,0,False
742,special-defense,40,0,False
742,speed,84,1,False
743,hp,60,0,False
743,attack,55,0,False
743,defense,60,0,False
743,special-attack,95,0,False
743,special-defense,70,0,False
743,speed,124,2,False
744,hp,45,0,False
744,attack,65,1,False
744,defense,40,0,False
744,special-attack,30,0,False
744,special-defense,40,0,False
744,speed,60,0,False
745,hp,75,0,False
745,attack,115,2,False
745,defense,65,0,False
745,special-attack,55,0,False
745,special-defense,65,0,False
745,speed,112,0,False
746,hp,45,1,False
746,attack,20,0,False
746,defense,20,0,False
746,special-attack,25,0,False
746,special-defense,25,0,False
746,speed,40,0,False
747,hp,50,0,False
747,attack,53,0,False
747,defense,62,1,False
747,special-attack,43,0,False
747,special-defense,52,0,False
747,speed,45,0,False
748,hp,50,0,False
748,attack,63,0,False
748,defense,152,2,False
748,special-attack,53,0,False
748,special-defense,142,0,False
748,speed,35,0,False
749,hp,70,0,False
749,attack,100,1,False
749,defense,70,0,False
749,special-attack,45,0,False
749,special-defense,55,0,False
749,speed,45,0,False
750,hp,100,0,False
750,attack,125,2,False
750,defense,100,0,False
750,special-attack,55,0,False
750,special-defense,85,0,False
750,speed,35,0,False
751,hp,38,0,False
751,attack,40,0,False
751,defense,52,0,False
751,special-attack,40,0,False
751,special-defense,72,1,False
751,speed,27,0,False
752,hp,68,0,False
752,attack,70,0,False
752,defense,92,0,False
752,special-attack,50,0,False
752,special-defense,132,2,False
752,speed,42,0,False
753,hp,40,0,False
753,attack,55,1,False
753,defense,35,0,False
753,special-attack,50,0,False
753,special-defense,35,0,False
753,speed,35,0,False
754,hp,70,0,False
754,attack,105,2,False
754,defense,90,0,False
754,special-attack,80,0,False
754,special-defense,90,0,False
754,speed,45,0,False
755,hp,40,0,False
755,attack,35,0,False
755,defense,55,0,False
755,special-attack,65,0,False
755,special-defense,75,1,False
755,speed,15,0,False
756,hp,60,0,False
756,attack,45,0,False
756,defense,80,0,False
756,special-attack,90,0,False
756,special-defense,100,2,False
756,speed,30,0,False
757,hp,48,0,False
757,attack,44,0,False
757,defense,40,0,False
757,special-attack,71,0,False
757,special-defense,40,0,False
757,speed,77,1,False
758,hp,68,0,False
758,attack,64,0,False
758,defense,60,0,False
758,special-attack,111,0,False
758,special-defense,60,0,False
758,speed,117,2,False
759,hp,70,0,False
759,attack,75,1,False
759,defense,50,0,False
759,special-attack,45,0,False
759,special-defense,50,0,False
759,speed,50,0,False
760,hp,120,0,False
760,attack,125,2,False
760,defense,80,0,False
760,special-attack,55,0,False
760,special-defense,60,0,False
760,speed,60,0,False
761,hp,42,1,False
761,attack,30,0,False
761,defense,38,0,False
761,special-attack,30,0,False
761,special-defense,38,0,False
761,speed,32,0,False
762,hp,52,0,False
762,attack,40,0,False
762,defense,48,0,False
762,special-attack,40,0,False
762,special-defense,48,0,False
762,speed,62,2,False
763,hp,72,0,False
763,attack,120,3,False
763,defense,98,0,False
763,special-attack,50,0,False
763,special-defense,98,0,False
763,speed,72,0,False
764,hp,51,0,False
764,attack,52,0,False
764,defense,90,0,False
764,special-attack,82,0,False
764,special-defense,110,2,False
764,speed,100,0,False
765,hp,90,0,False
765,attack,60,0,False
765,defense,80,0,False
765,special-attack,90,0,False
765,special-defense,110,2,False
765,speed,60,0,False
766,hp,100,0,False
766,attack,120,2,False
766,defense,90,0,False
766,special-attack,40,0,False
766,special-defense,60,0,False
766,speed,80,0,False
767,hp,25,0,False
767,attack,35,0,False
767,defense,40,0,False
767,special-attack,20,0,False
767,special-defense,30,0,False
767,speed,80,1,False
768,hp,75,0,False
768,attack,125,0,False
768,defense,140,2,False
768,special-attack,60,0,False
768,special-defense,90,0,False
768,speed,40,0,False
769,hp,55,0,False
769,attack,55,0,False
769,defense,80,1,False
769,special-attack,70,0,False
769,special-defense,45,0,False
769,speed,15,0,False
770,hp,85,0,False
770,attack,75,0,False
770,defense,110,2,False
770,special-attack,100,0,False
770,special-defense,75,0,False
770,speed,35,0,False
771,hp,55,0,False
771,attack,60,0,False
771,defense,130,0,False
771,special-attack,30,0,False
771,special-defense,130,2,False
771,speed,5,0,False
772,hp,95,2,False
772,attack,95,0,False
772,defense,95,0,False
772,special-attack,95,0,False
772,special-defense,95,0,False
772,speed,59,0,False
773,hp,95,3,False
773,attack,95,0,False
773,defense,95,0,False
773,special-attack,95,0,False
773,special-defense,95,0,False
773,speed,95,0,False
774,hp,60,0,False
774,attack,60,0,False
774,defense,100,1,False
774,special-attack,60,0,False
774,special-defense,100,1,False
774,speed,60,0,False
775,hp,65,0,False
775,attack,115,2,False
775,defense,65,0,False
775,special-attack,75,0,False
775,special-defense,95,0,False
775,speed,65,0,False
776,hp,60,0,False
776,attack,78,0,False
776,defense,135,2,False
776,special-attack,91,0,False
776,special-defense,85,0,False
776,speed,36,0,False
777,hp,65,0,False
777,attack,98,2,False
777,defense,63,0,False
777,special-attack,40,0,False
777,special-defense,73,0,False
777,speed,96,0,False
778,hp,55,0,False
778,attack,90,0,False
778,defense,80,0,False
778,special-attack,50,0,False
778,special-defense,105,2,False
778,speed,96,0,False
779,hp,68,0,False
779,attack,105,2,False
779,defense,70,0,False
779,special-attack,70,0,False
779,special-defense,70,0,False
779,speed,92,0,False
780,hp,78,0,False
780,attack,60,0,False
780,defense,85,0,False
780,special-attack,135,2,False
780,special-defense,91,0,False
780,speed,36,0,False
781,hp,70,0,False
781,attack,131,2,False
781,defense,100,0,False
781,special-attack,86,0,False
781,special-defense,90,0,False
781,speed,40,0,False
782,hp,45,0,False
782,attack,55,0,False
782,defense,65,1,False
782,special-attack,45,0,False
782,special-defense,45,0,False
782,speed,45,0,False
783,hp,55,0,False
783,attack,75,0,False
783,defense,90,2,False
783,special-attack,65,0,False
783,special-defense,70,0,False
783,speed,65,0,False
784,hp,75,0,False
784,attack,110,0,False
784,defense,125,3,False
784,special-attack,100,0,False
784,special-defense,105,0,False
784,speed,85,0,False
785,hp,70,0,False
785,attack,115,0,False
785,defense,85,0,False
785,special-attack,95,0,False
785,special-defense,75,0,False
785,speed,130,3,False
786,hp,70,0,False
786,attack,85,0,False
786,defense,75,0,False
786,special-attack,130,3,False
786,special-defense,115,0,False
786,speed,95,0,False
787,hp,70,0,False
787,attack,130,3,False
787,defense,115,0,False
787,special-attack,85,0,False
787,special-defense,95,0,False
787,speed,75,0,False
788,hp,70,0,False
788,attack,75,0,False
788,defense,115,0,False
788,special-attack,95,0,False
788,special-defense,130,3,False
788,speed,85,0,False
789,hp,43,1,False
789,attack,29,0,False
789,defense,31,0,False
789,special-attack,29,0,False
789,special-defense,31,0,False
789,speed,37,0,False
790,hp,43,0,False
790,attack,29,0,False
790,defense,131,1,False
790,special-attack,29,0,False
790,special-defense,131,1,False
790,speed,37,0,False
791,hp,137,0,False
791,attack,137,3,False
791,defense,107,0,False
791,special-attack,113,0,False
791,special-defense,89,0,False
791,speed,97,0,False
792,hp,137,0,False
792,attack,113,0,False
792,defense,89,0,False
792,special-attack,137,3,False
792,special-defense,107,0,False
792,speed,97,0,False
793,hp,109,0,False
793,attack,53,0,False
793,defense,47,0,False
793,special-attack,127,0,False
793,special-defense,131,3,False
793,speed,103,0,False
794,hp,107,0,False
794,attack,139,1,False
794,defense,139,2,False
794,special-attack,53,0,False
794,special-defense,53,0,False
794,speed,79,0,False
795,hp,71,0,False
795,attack,137,0,False
795,defense,37,0,False
795,special-attack,137,0,False
795,special-defense,37,0,False
795,speed,151,3,False
796,hp,83,0,False
796,attack,89,0,False
796,defense,71,0,False
796,special-attack,173,3,False
796,special-defense,71,0,False
796,speed,83,0,False
797,hp,97,0,False
797,attack,101,1,False
797,defense,103,1,False
797,special-attack,107,1,False
797,special-defense,101,0,False
797,speed,61,0,False
798,hp,59,0,False
798,attack,181,3,False
798,defense,131,0,False
798,special-attack,59,0,False
798,special-defense,31,0,False
798,speed,109,0,False
799,hp,223,3,False
799,attack,101,0,False
799,defense,53,0,False
799,special-attack,97,0,False
799,special-defense,53,0,False
799,speed,43,0,False
800,hp,97,0,False
800,attack,107,1,False
800,defense,101,0,False
800,special-attack,127,2,False
800,special-defense,89,0,False
800,speed,79,0,False
801,hp,80,0,False
801,attack,95,0,False
801,defense,115,0,False
801,special-attack,130,3,False
801,special-defense,115,0,False
801,speed,65,0,False
802,hp,90,0,False
802,attack,125,2,False
802,defense,80,0,False
802,special-attack,90,0,False
802,special-defense,90,0,False
802,speed,125,1,False
803,hp,67,0,False
803,attack,73,0,False
803,defense,67,0,False
803,special-attack,73,0,False
803,special-defense,67,0,False
803,speed,73,1,False
804,hp,73,0,False
804,attack,73,0,False
804,defense,73,0,False
804,special-attack,127,3,False
804,special-defense,73,0,False
804,speed,121,0,False
805,hp,61,0,False
805,attack,131,0,False
805,defense,211,3,False
805,special-attack,53,0,False
805,special-defense,101,0,False
805,speed,13,0,False
806,hp,53,0,False
806,attack,127,0,False
806,defense,53,0,False
806,special-attack,151,3,False
806,special-defense,79,0,False
806,speed,107,0,False
807,hp,88,0,False
807,attack,112,0,False
807,defense,75,0,False
807,special-attack,102,0,False
807,special-defense,80,0,False
807,speed,143,3,False
808,hp,46,0,False
808,attack,65,1,False
808,defense,65,0,False
808,special-attack,55,0,False
808,special-defense,35,0,False
808,speed,34,0,False
809,hp,135,0,False
809,attack,143,3,False
809,defense,143,0,False
809,special-attack,80,0,False
809,special-defense,65,0,False
809,speed,34,0,False
810,hp,50,0,False
810,attack,65,1,False
810,defense,50,0,False
810,special-attack,40,0,False
810,special-defense,40,0,False
810,speed,65,0,False
811,hp,70,0,False
811,attack,85,2,False
811,defense,70,0,False
811,special-attack,55,0,False
811,special-defense,60,0,False
811,speed,80,0,False
812,hp,100,0,False
812,attack,125,3,False
812,defense,90,0,False
812,special-attack,60,0,False
812,special-defense,70,0,False
812,speed,85,0,False
813,hp,50,0,False
813,attack,71,0,False
813,defense,40,0,False
813,special-attack,40,0,False
813,special-defense,40,0,False
813,speed,69,1,False
814,hp,65,0,False
814,attack,86,0,False
814,defense,60,0,False
814,special-attack,55,0,False
814,special-defense,60,0,False
814,speed,94,2,False
815,hp,80,0,False
815,attack,116,0,False
815,defense,75,0,False
815,special-attack,65,0,False
815,special-defense,75,0,False
815,speed,119,3,False
816,hp,50,0,False
816,attack,40,0,False
816,defense,40,0,False
816,special-attack,70,0,False
816,special-defense,40,1,False
816,speed,70,1,False
817,hp,65,0,False
817,attack,60,0,False
817,defense,55,0,False
817,special-attack,95,2,False
817,special-defense,55,0,False
817,speed,90,0,False
818,hp,70,0,False
818,attack,85,0,False
818,defense,65,0,False
818,special-attack,125,0,False
818,special-defense,65,0,False
818,speed,120,3,False
819,hp,70,1,False
819,attack,55,0,False
819,defense,55,0,False
819,special-attack,35,0,False
819,special-defense,35,0,False
819,speed,25,0,False
820,hp,120,2,False
820,attack,95,0,False
820,defense,95,0,False
820,special-attack,55,0,False
820,special-defense,75,0,False
820,speed,20,0,False
821,hp,38,0,False
821,attack,47,0,False
821,defense,35,0,False
821,special-attack,33,0,False
821,special-defense,35,0,False
821,speed,57,1,False
822,hp,68,0,False
822,attack,67,0,False
822,defense,55,0,False
822,special-attack,43,0,False
822,special-defense,55,0,False
822,speed,77,2,False
823,hp,98,0,False
823,attack,87,0,False
823,defense,105,3,False
823,special-attack,53,0,False
823,special-defense,85,0,False
823,speed,67,0,False
824,hp,25,0,False
824,attack,20,0,False
824,defense,20,0,False
824,special-attack,25,0,False
824,special-defense,45,1,False
824,speed,45,0,False
825,hp,50,0,False
825,attack,35,0,False
825,defense,80,0,False
825,special-attack,50,0,False
825,special-defense,90,2,False
825,speed,30,0,False
826,hp,60,0,False
826,attack,45,0,False
826,defense,110,0,False
826,special-attack,80,0,False
826,special-defense,120,3,False
826,speed,90,0,False
827,hp,40,0,False
827,attack,28,0,False
827,defense,28,0,False
827,special-attack,47,0,False
827,special-defense,52,1,False
827,speed,50,0,False
828,hp,70,0,False
828,attack,58,0,False
828,defense,58,0,False
828,special-attack,87,0,False
828,special-defense,92,2,False
828,speed,90,0,False
829,hp,40,0,False
829,attack,40,0,False
829,defense,60,0,False
829,special-attack,40,0,False
829,special-defense,60,1,False
829,speed,10,0,False
830,hp,60,0,False
830,attack,50,0,False
830,defense,90,0,False
830,special-attack,80,0,False
830,special-defense,120,2,False
830,speed,60,0,False
831,hp,42,0,False
831,attack,40,0,False
831,defense,55,1,False
831,special-attack,40,0,False
831,special-defense,45,0,False
831,speed,48,0,False
832,hp,72,0,False
832,attack,80,0,False
832,defense,100,2,False
832,special-attack,60,0,False
832,special-defense,90,0,False
832,speed,88,0,False
833,hp,50,0,False
833,attack,64,1,False
833,defense,50,0,False
833,special-attack,38,0,False
833,special-defense,38,0,False
833,speed,44,0,False
834,hp,90,0,False
834,attack,115,2,False
834,defense,90,0,False
834,special-attack,48,0,False
834,special-defense,68,0,False
834,speed,74,0,False
835,hp,59,1,False
835,attack,45,0,False
835,defense,50,0,False
835,special-attack,40,0,False
835,special-defense,50,0,False
835,speed,26,0,False
836,hp,69,0,False
836,attack,90,0,False
836,defense,60,0,False
836,special-attack,90,0,False
836,special-defense,60,0,False
836,speed,121,2,False
837,hp,30,0,False
837,attack,40,0,False
837,defense,50,1,False
837,special-attack,40,0,False
837,special-defense,50,0,False
837,speed,30,0,False
838,hp,80,0,False
838,attack,60,0,False
838,defense,90,2,False
838,special-attack,60,0,False
838,special-defense,70,0,False
838,speed,50,0,False
839,hp,110,0,False
839,attack,80,0,False
839,defense,120,3,False
839,special-attack,80,0,False
839,special-defense,90,0,False
839,speed,30,0,False
840,hp,40,0,False
840,attack,40,0,False
840,defense,80,1,False
840,special-attack,40,0,False
840,special-defense,40,0,False
840,speed,20,0,False
841,hp,70,0,False
841,attack,110,2,False
841,defense,80,0,False
841,special-attack,95,0,False
841,special-defense,60,0,False
841,speed,70,0,False
842,hp,110,2,False
842,attack,85,0,False
842,defense,80,0,False
842,special-attack,100,0,False
842,special-defense,80,0,False
842,speed,30,0,False
843,hp,52,0,False
843,attack,57,0,False
843,defense,75,1,False
843,special-attack,35,0,False
843,special-defense,50,0,False
843,speed,46,0,False
844,hp,72,0,False
844,attack,107,0,False
844,defense,125,2,False
844,special-attack,65,0,False
844,special-defense,70,0,False
844,speed,71,0,False
845,hp,70,0,False
845,attack,85,0,False
845,defense,55,0,False
845,special-attack,85,0,False
845,special-defense,95,2,False
845,speed,85,0,False
846,hp,41,0,False
846,attack,63,0,False
846,defense,40,0,False
846,special-attack,40,0,False
846,special-defense,30,0,False
846,speed,66,1,False
847,hp,61,0,False
847,attack,123,0,False
847,defense,60,0,False
847,special-attack,60,0,False
847,special-defense,50,0,False
847,speed,136,2,False
848,hp,40,0,False
848,attack,38,0,False
848,defense,35,0,False
848,special-attack,54,1,False
848,special-defense,35,0,False
848,speed,40,0,False
849,hp,75,0,False
849,attack,98,0,False
849,defense,70,0,False
849,special-attack,114,2,False
849,special-defense,70,0,False
849,speed,75,0,False
850,hp,50,0,False
850,attack,65,1,False
850,defense,45,0,False
850,special-attack,50,0,False
850,special-defense,50,0,False
850,speed,45,0,False
851,hp,100,0,False
851,attack,115,2,False
851,defense,65,0,False
851,special-attack,90,0,False
851,special-defense,90,0,False
851,speed,65,0,False
852,hp,50,0,False
852,attack,68,1,False
852,defense,60,0,False
852,special-attack,50,0,False
852,special-defense,50,0,False
852,speed,32,0,False
853,hp,80,0,False
853,attack,118,2,False
853,defense,90,0,False
853,special-attack,70,0,False
853,special-defense,80,0,False
853,speed,42,0,False
854,hp,40,0,False
854,attack,45,0,False
854,defense,45,0,False
854,special-attack,74,1,False
854,special-defense,54,0,False
854,speed,50,0,False
855,hp,60,0,False
855,attack,65,0,False
855,defense,65,0,False
855,special-attack,134,2,False
855,special-defense,114,0,False
855,speed,70,0,False
856,hp,42,0,False
856,attack,30,0,False
856,defense,45,0,False
856,special-attack,56,1,False
856,special-defense,53,0,False
856,speed,39,0,False
857,hp,57,0,False
857,attack,40,0,False
857,defense,65,0,False
857,special-attack,86,2,False
857,special-defense,73,0,False
857,speed,49,0,False
858,hp,57,0,False
858,attack,90,0,False
858,defense,95,0,False
858,special-attack,136,3,False
858,special-defense,103,0,False
858,speed,29,0,False
859,hp,45,0,False
859,attack,45,0,False
859,defense,30,0,False
859,special-attack,55,1,False
859,special-defense,40,0,False
859,speed,50,0,False
860,hp,65,0,False
860,attack,60,0,False
860,defense,45,0,False
860,special-attack,75,2,False
860,special-defense,55,0,False
860,speed,70,0,False
861,hp,95,0,False
861,attack,120,3,False
861,defense,65,0,False
861,special-attack,95,0,False
861,special-defense,75,0,False
861,speed,60,0,False
862,hp,93,0,False
862,attack,90,0,False
862,defense,101,3,False
862,special-attack,60,0,False
862,special-defense,81,0,False
862,speed,95,0,False
863,hp,70,0,False
863,attack,110,2,False
863,defense,100,0,False
863,special-attack,50,0,False
863,special-defense,60,0,False
863,speed,50,0,False
864,hp,60,0,False
864,attack,95,0,False
864,defense,50,0,False
864,special-attack,145,2,False
864,special-defense,130,0,False
864,speed,30,0,False
865,hp,62,0,False
865,attack,135,2,False
865,defense,95,0,False
865,special-attack,68,0,False
865,special-defense,82,0,False
865,speed,65,0,False
866,hp,80,0,False
866,attack,85,0,False
866,defense,75,0,False
866,special-attack,110,3,False
866,special-defense,100,0,False
866,speed,70,0,False
867,hp,58,0,False
867,attack,95,0,False
867,defense,145,2,False
867,special-attack,50,0,False
867,special-defense,105,0,False
867,speed,30,0,False
868,hp,45,0,False
868,attack,40,0,False
868,defense,40,0,False
868,special-attack,50,0,False
868,special-defense,61,1,False
868,speed,34,0,False
869,hp,65,0,False
869,attack,60,0,False
869,defense,75,0,False
